2900000604360, YES
13864739266, NO
1591016170300, YES
1590142648356, YES
1590151428581, YES
1595160353664, YES
2900002933918, NO
1591015088262, YES
2900003108773, YES
1592015056299, YES
1595151866807, YES
1591040087452, YES
2900000216952, NO
2900000417663, YES
2900002969559, YES
2900000936997, YES
2900000124974, YES
2900000124974, YES
1590142129763, YES
2900000448520, YES
2900000451452, YES
2900001645768, YES
1590130817948, YES
2900000245914, NO
2900000849785, YES
1595151630774, YES
1595151630774, YES
1591016411137, YES
2900002937503, YES
1591016411137, YES
1590140304506, YES
2900002930092, YES
2900003120607, YES
1591015184407, NO
1591013471721, YES
2900000194298, YES
2900001068833, YES
2900001068833, YES
2900000874930, YES
2900000386495, YES
1590140306678, YES
2900001050791, YES
2900001645768, YES
2900001222099, NO
2900000452756, YES
2900001497336, NO
2900001497336, YES
2900001463379, YES
1595140612422, NO
2900000934474, YES
2900002937503, YES
1595140612422, NO
1591012978559, YES
1592014016171, YES
18554652702, NO
2900000883475, YES
2900000883475, YES
1590142176521, YES
2900001465960, YES
1590142151689, YES
18554652702, YES
2900001067911, YES
2900000040663, YES
1591015269418, YES
1590142205993, YES
1595160035249, YES
1592015059993, YES
2900001067881, YES
1592015013285, YES
1592015058781, YES
1590142176521, YES
1591016440328, NO
1591015184407, NO
2900000072022, YES
1595151629143, YES
1590140304506, YES
1595151866807, YES
2900001645768, YES
1591012978559, YES
2900000840805, YES
2900002933918, NO
2900002933918, YES
2900002933918, NO
2900001095952, YES
2900000386440, YES
2900000339637, NO
1590142201148, NO
2900003114170, YES
2900001421652, YES
2900002937503, YES
2900002937503, YES
2900002937503, YES
1595151631146, YES
1595151631146, YES
1591015457273, NO
1590151832586, NO
1595151631146, YES
1591016170300, YES
2900002944471, NO
2900001211239, YES
2900002936520, YES
1591013766650, YES
2900002936520, YES
2900002936520, YES
2900002936520, YES
1590151103907, NO
2900001663823, YES
2900000308312, YES
1590130817948, YES
1590130817948, YES
2900000353848, YES
1591013227632, NO
2900002944471, NO
1590142203104, YES
2900002933918, NO
2900002933918, NO
15954611837, NO
15954611837, NO
1595150738976, YES
1592015058781, YES
1592015058781, YES
2900003114170, YES
2900001255080, YES
2900001419826, YES
2900002937503, YES
2900002934304, YES
2900001578363, YES
2900001661508, YES
1590142477895, NO
2900001452366, NO
2900001452366, NO
2900003117386, YES
2900001270199, YES
2900001509459, YES
2900000416307, YES
2900000416307, YES
1590140306678, YES
1595140489499, YES
2900001090605, YES
2900001255080, YES
1590142205993, YES
1590142477895, NO
1591015483951, YES
2900000271814, YES
1590142151689, YES
2900000849785, YES
1590141216259, YES
2900000194298, YES
1590140304506, YES
2900000047648, YES
2900002944402, NO
1592015046818, YES
2900002532630, YES
1591016320026, NO
2900002930092, YES
1590142129763, YES
2900002933918, NO
2900000776104, NO
2900001661508, YES
2900000138056, NO
2900003114170, YES
2900000604360, YES
2900001452366, YES
1590140306678, YES
2900000476042, NO
2900000476042, NO
1591015027858, YES
2900000451452, YES
2900000604360, YES
2900000604360, YES
2900000350458, YES
1591016159916, NO
1591016159916, NO
1595140612422, NO
1592015059993, YES
2900001050364, YES
2900000849785, YES
1590151103907, YES
1591015600815, YES
2900000337633, NO
1591015454814, YES
2900000138223, NO
2900000883475, YES
2900000383913, YES
1591016382857, NO
2900002542837, YES
2900002930092, YES
2900000353848, YES
2900000383913, YES
1591016170300, YES
2900000353848, YES
2900000452756, YES
2900000386495, YES
1590140307859, NO
2900000138056, NO
2900002944402, NO
2900000383913, YES
1592015054592, NO
2900002937503, YES
2900002937503, YES
2900002937503, YES
2900000353848, YES
2900000138056, NO
1591014255948, NO
2900000849785, YES
1590142203401, YES
1590151428581, YES
1590151428581, YES
1591015088262, NO
2900000864498, YES
1592015056299, YES
1592015056299, YES
781924, YES
2900000390256, NO
2900002944402, NO
2900003115009, YES
2900003115009, YES
2900000138056, NO
1591015506575, YES
1591015506575, YES
2900002936520, YES
2900002933918, NO
2900000490130, NO
2900000849785, YES
1590142242370, YES
2900002933918, NO
6222021615010082737, YES
6222021615010082737, YES
2900000562165, YES
1590142213189, YES
1590142213189, YES
2900001684507, YES
1598140055923, NO
1595160353664, YES
1591015327590, YES
1590151103907, YES
2900000072022, YES
2900000072022, YES
1593160622155, NO
2900001578363, YES
2900001463379, YES
2900000254503, YES
1590141414228, YES
1590141414228, YES
15954611837, NO
2900000566378, NO
2900000566378, NO
1590151428581, YES
2900001067881, YES
1590141414228, YES
1590141414228, YES
2900000216952, NO
1590142206747, YES
2900001095952, NO
2900001095952, NO
2900000588691, YES
2900001095952, NO
2900001095952, YES
2900001095952, NO
2900001538596, NO
2900001078658, YES
1591020377344, YES
1591020377344, YES
2900001067911, YES
2900001661508, YES
2900001661508, YES
781924, YES
2900000451452, YES
1591015500993, NO
1591015500993, NO
1591015500993, NO
1591015500993, NO
1591015500993, NO
2900001067881, YES
1591040462983, YES
1591013877134, YES
1591013877134, YES
2900000451452, YES
2900000451452, YES
2900000138056, NO
2900000072022, YES
2900001497336, NO
2900000418073, YES
2900000516892, NO
2900000448520, YES
1590130817948, YES
1592015058774, NO
1591013877134, YES
1590142213356, YES
1590151076256, YES
1590151076256, YES
2900000604360, YES
2900001497336, NO
2900001050500, YES
1591015088262, NO
2900000216952, NO
1592015054592, NO
1590142213981, YES
2900001078658, YES
1591013877134, YES
1590142194327, YES
1591016174353, YES
1591016174353, YES
1590140307415, YES
1590140307415, YES
2900001222099, NO
2900001421652, YES
1590142213189, YES
2900001578363, YES
2900000476042, NO
2900000418073, YES
2900001078658, YES
1595150770945, YES
2900001234399, YES
1590140304506, YES
1590140304506, YES
1590151103907, NO
1591040462983, YES
2900000516892, NO
1591014943968, NO
2900000256637, YES
2900001234399, YES
2900000416307, YES
1590151076256, YES
2900001234399, YES
1591015184407, NO
1591015500993, NO
1591015500993, NO
1590151076256, YES
2900000418073, YES
2900000072022, YES
2900000339637, NO
1595151631146, YES
1592014016171, YES
2900000418073, YES
2900000604360, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900000451452, YES
2900001050500, YES
2900000350458, YES
2900000138223, NO
2900000874930, NO
2900000874930, NO
2900000418073, YES
1591013866800, YES
2900002944471, YES
2900002944471, NO
2900002944471, NO
1591015184407, NO
2900001067911, YES
2900000255463, YES
1591013866800, YES
1595160353664, YES
2900000416307, YES
2900003114002, YES
1591013866800, YES
1590151103907, NO
2900000138223, YES
2900000138223, NO
15954688237, NO
1591016439575, YES
2900000566378, YES
2900001222099, NO
2900001222099, NO
2900001222099, NO
1591016174353, YES
2900000216952, NO
1591015456993, NO
1590142201162, NO
1590140307767, YES
2900000216952, NO
2900000245914, NO
2900000072022, YES
2900000210790, YES
1591014637324, YES
2900000418073, YES
1591015327590, YES
2900001452366, YES
2900000418073, YES
2900000883819, YES
2900000216952, NO
2900000255463, YES
1590142213189, YES
2900000216952, NO
2900001452366, NO
1590142213189, YES
1591016439575, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900000179417, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900001068833, YES
2900000179417, YES
2900002532630, YES
2900000418073, YES
1590142206747, YES
1590142197076, YES
2900001661508, YES
2900000452756, YES
2900002933918, YES
2900000216952, NO
1595150770945, YES
2900000245396, YES
2900000452756, YES
1590142519632, YES
1591014943968, NO
1591014943968, NO
1591014943968, NO
2900002937503, YES
2900000452756, YES
2900000216952, NO
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
1590140304506, YES
1595150997786, YES
2900001255080, YES
2900000451452, YES
1590151832586, NO
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900003106281, NO
2900003106281, NO
2900003106281, YES
2900003106281, NO
2900001068833, YES
2900002933918, YES
2900000417663, YES
1591016174353, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900002932416, YES
2900003106281, NO
1591016494765, YES
1590130817948, YES
2900003106281, NO
1590130817948, YES
2900000072022, YES
2900000072022, YES
2900003106281, NO
2900001497336, NO
2900001509459, YES
1590130817948, YES
2900001497336, NO
2900000604360, YES
2900000330863, YES
2900000330863, YES
2900001661508, YES
2900003120607, YES
1594140460286, YES
1591015500993, NO
2900003105154, YES
1590140307859, NO
2900000451452, YES
1595151168727, NO
1595151168727, NO
1591015327590, YES
2900000337633, NO
1590142215619, YES
2900002542837, YES
2900001211239, YES
2900001068833, YES
2900001068833, YES
1591016162466, NO
1591040416658, YES
2900000337633, NO
2900000353848, YES
2900000353848, YES
1594140460286, YES
2900001240246, YES
2900000124974, YES
1595151866807, YES
2900000337633, NO
2900002934892, YES
2900001067881, YES
2900001540117, YES
2900001540117, YES
2900000884007, YES
1590142203401, YES
2900003114170, YES
1590142203401, YES
1590142203401, YES
1595151168727, NO
1591016411137, YES
2900000386440, YES
15954611837, NO
15954611837, NO
2900000452756, YES
2900000353848, YES
1595150738747, NO
2900000416307, YES
1592015013285, YES
1592015013285, YES
2900001216616, YES
1591016170300, YES
1590151210391, YES
2900000138056, YES
2900000138056, NO
1590151210391, YES
2900001216616, YES
1594140460286, YES
1590151210391, YES
1590151210391, YES
2900001067881, YES
2900002934892, YES
1590140306678, YES
13325038116, YES
2900000353848, YES
1591012978559, YES
1591015088262, NO
1595160035249, YES
2900003114170, YES
2900002933024, YES
2900000386440, YES
2900001050364, YES
2900000588691, YES
2900001216616, YES
1590151427355, YES
1591016517921, YES
2900000216952, NO
1590140306678, YES
1590141216259, YES
2900000864498, YES
1590142516068, NO
1591015088262, YES
1591014637324, NO
1595160035249, YES
2900001452366, NO
2900002933918, YES
2900000074163, YES
1590142206747, YES
1595140489499, NO
2900000308312, YES
1590142203104, YES
2900001568630, YES
2900002937428, YES
2900002933918, NO
1591013227632, NO
2900000124974, YES
1591016440328, NO
1591016440328, NO
2900002933918, NO
2900003114170, YES
1590142206747, YES
1590142516068, NO
1590140307415, YES
1590142516068, NO
2900000883475, YES
2900001067881, YES
1591014278527, YES
1592015059993, YES
781924, YES
2900000874145, YES
2900000874145, YES
2900000452756, YES
2900002944471, NO
2900002944471, NO
2900003114170, YES
2900003114170, YES
1595151168727, NO
2900000072022, YES
2900000072022, YES
2900000072022, YES
2900000072022, YES
2900001078658, YES
1590142213981, YES
1590140304506, YES
2900000870994, YES
1590142203104, YES
2900000936997, YES
2900000936997, YES
2900001095952, YES
1591020377344, YES
2900000284333, YES
1591015456993, NO
1590140307415, YES
2900000203457, YES
1595151168727, YES
1595151168727, YES
2900001068833, YES
2900002969559, YES
1593160622155, YES
2900000849785, YES
2900002542837, YES
2900000138056, NO
1591013866800, YES
1591015184407, YES
1591015184407, NO
2900001068833, YES
2900000350458, YES
2900000449732, YES
1591013866800, YES
2900000490130, NO
2900003107363, YES
1591040087452, YES
2900003115009, YES
2900001109598, NO
1590142206747, YES
1595150997786, YES
2900003115009, YES
1591015088262, NO
1590140306678, YES
1595151168727, YES
2900001452366, NO
1591015184407, NO
1590142205993, YES
1590142205993, YES
2900002930092, YES
2900000883475, YES
2900000125261, YES
1592015058781, YES
1591016440328, NO
2900001509459, YES
2900000383913, YES
2900002933918, NO
2900002933918, NO
2900001578363, YES
2900001452366, YES
2900001255080, YES
1595151866807, YES
2900003114170, YES
2900001095952, NO
2900001095952, YES
2900001645768, YES
2900003106281, NO
2900000476042, NO
2900000245914, NO
2900000245914, YES
1591015184407, NO
1590140307859, YES
1591015500993, NO
1590142519632, YES
2900000452756, YES
1591015500993, NO
1591040087452, YES
1590142213356, YES
1590142205993, YES
2900000588691, YES
1595140489499, NO
2900002930092, YES
2900001568630, YES
1590142213189, YES
2900002933918, NO
1590140307859, NO
1590142213356, YES
1590142213356, YES
1590142213356, YES
2900003107363, YES
1590140307415, YES
2900002933918, YES
2900000476042, YES
1595151630446, YES
2900002937503, YES
2900000418073, YES
2900003105154, YES
2900000072022, YES
2900000451452, YES
1590142176521, YES
1590142203104, YES
1595151629143, YES
1591015088262, NO
1590142213356, YES
1591015027858, YES
2900000936997, YES
1598140055923, NO
1590142149853, YES
2900002933918, NO
2900003114170, YES
1590142213189, YES
2900001661508, YES
2900000476042, NO
1591016517921, YES
1590142206747, YES
2900000840164, YES
1590142203104, YES
1590140304506, YES
1595140489499, NO
1590142201162, YES
2900000418073, YES
1592015018662, YES
2900000864498, YES
1590142648356, YES
1592015058781, YES
1590151076256, YES
2900001497336, NO
1591015506575, YES
2900001067881, YES
2900000874930, NO
2900000874930, NO
1591040087452, YES
2900001671408, YES
1591015457273, YES
1591015327590, YES
2900001068833, YES
1591014255948, NO
1590142477895, YES
1595150738976, YES
2900003114170, YES
2900000451452, YES
1591015454562, YES
1590142203401, YES
1592015058781, YES
2900000448520, YES
13864739266, YES
1591015604417, YES
2900000284333, YES
1590142201148, NO
1592015016880, YES
1590142213981, YES
1591013766650, YES
2900000840164, YES
2900000386440, YES
1591013866800, YES
2900000416307, YES
2900001067881, YES
1590140304506, YES
1590151835808, YES
1591013227632, NO
1591015097233, YES
2900000138056, NO
2900001663823, YES
1590140307415, YES
1591015269418, YES
2900000449732, YES
1590142129763, YES
2900002936520, YES
2900001078658, YES
1591015456993, NO
1591015500993, NO
1590142201162, NO
2900001068833, YES
1590142202190, YES
1590140306678, YES
1592015058781, YES
1591015027858, YES
1592015054592, NO
2900000138056, NO
2900001255080, YES
2900000383913, YES
1591016320026, NO
1591013471721, YES
2900002944471, NO
2900000138056, NO
1591014943968, YES
2900001220255, YES
1590130817948, YES
1591015483951, YES
2900001211321, YES
1595160353664, YES
2900001068833, YES
2900000418073, YES
1596140594374, YES
2900000386495, YES
1590142242370, NO
2900002937428, YES
2900000394940, YES
2900001234399, YES
1591013866800, YES
2900000074163, YES
2900001067881, YES
1590142213981, YES
2900002936940, YES
1590142151689, YES
1590140307415, YES
1590142751995, YES
1591016494765, YES
18654692914, YES
1590140304506, YES
1595151168727, YES
1591020377344, YES
1591015027858, YES
2900000330863, YES
1591020377344, YES
2900000864498, YES
1591015454814, YES
1590142176521, YES
2900000416307, YES
2900003115009, YES
1592015058781, YES
2900000566378, NO
2900001497336, YES
1590140307859, NO
2900000394940, YES
2900001109598, NO
2900000138056, NO
2900003106281, NO
1590140307415, YES
1590151832586, NO
1590142213981, YES
2900001068833, YES
2900000934474, YES
1591015600815, YES
1591015088262, NO
1590142516068, NO
2900002932416, YES
1590151076256, YES
1592015058781, YES
1590141414228, YES
1591020377344, YES
1591016517921, YES
1591015027858, YES
1592015013285, YES
1592015013285, YES
1592015056299, YES
1592015056299, YES
2900000516892, NO
2900000071742, YES
2900001538596, NO
6222021615010082737, YES
1594140460286, YES
2900001157902, YES
1591040087452, YES
1591015500993, NO
2900000416307, YES
1592015054592, YES
2900002933918, NO
1591014943968, NO
2900000138056, NO
1590142456470, YES
1590142456470, YES
2900001684507, YES
1595140489499, NO
1592015056299, YES
1591016517778, YES
2900000203457, YES
2900002944402, NO
2900002937503, YES
2900000448520, YES
1595151629143, YES
2900001078658, YES
2900000271814, YES
1591016440328, NO
1590142213356, YES
2900000072022, YES
2900000849785, YES
2900002933918, NO
2900001684507, YES
2900001684507, YES
1595140489499, NO
2900000337633, NO
1590151835808, YES
1591015088262, YES
2900002934892, YES
1590140304506, YES
1590140304506, YES
1590140304506, YES
1590140304506, YES
1595150770945, YES
1595150770945, YES
2900000178106, YES
2900001578363, YES
1591016159916, NO
2900001559720, NO
1591015184407, NO
1591015184407, NO
1592015058781, YES
1591015184407, NO
2900001671408, YES
2900000138056, NO
1591015184407, NO
1591015500993, NO
2900001068499, YES
2900002932416, YES
2900001419826, YES
1591015420000, YES
1590142201162, NO
1590142201162, NO
1590142201162, YES
1590142201162, NO
1590142201162, YES
2900003114170, YES
2900002969559, NO
1591015184407, NO
1591015184407, NO
1591030217500, YES
2900001575201, YES
2900001216616, YES
2900000350458, YES
2900002933918, YES
2900003115009, YES
2900003114170, YES
6222021615010082737, YES
2900000849785, YES
1590142201162, NO
2900001497336, YES
1591015480455, NO
2900000883819, YES
2900000418073, YES
1590142213356, YES
781924, YES
2900002934304, YES
1591015500993, NO
2900002930092, YES
2900002930092, YES
1591040087452, YES
1595151866807, YES
2900001452366, YES
1595151866807, YES
2900000849785, YES
1590142201148, NO
1590142201148, NO
1596160058337, YES
1596140586607, YES
2900001663823, YES
1595151168727, NO
1591016170300, YES
1591040087452, YES
2900000383913, YES
1590142213356, YES
1590142213356, YES
1591016382857, NO
2900000394940, YES
2900000337633, YES
2900000337633, NO
2900000330863, YES
1590140307415, YES
1591013471721, YES
2900000074163, YES
1591016440328, YES
1593160622155, NO
1590142205993, YES
1590142205993, YES
1591015027858, YES
1590142201162, NO
1590142242370, NO
2900002933918, NO
1590142230179, NO
2900001465960, YES
1595151631146, YES
2900001078658, YES
1590151076256, YES
2900003117386, YES
18554652702, YES
2900001661508, YES
2900002933918, NO
2900000308312, YES
2900000604360, YES
2900001663823, YES
2900000210790, YES
2900000203457, YES
2900000203457, YES
2900000452756, YES
1591014637324, YES
1591015184407, YES
2900001465960, YES
2900001090605, YES
2900001090605, YES
1590140307415, YES
2900003114170, YES
2900000203457, YES
2900003114002, YES
2900003114002, YES
2900002944402, NO
6222021615010082737, YES
1590142203104, YES
2900000072022, YES
1590142203401, YES
2900003116822, YES
2900002937428, YES
2900002933918, YES
2900002933918, NO
2900000254503, YES
2900000271814, YES
1595151168727, NO
1591016159916, NO
1591016159916, NO
1595150770945, YES
1591015456993, NO
1591015456993, NO
2900001050791, YES
2900002933918, YES
1590151103907, NO
2900000256637, YES
2900000562165, YES
2900001092012, YES
1591015600815, YES
1592015058781, YES
1591016170300, YES
1590142477895, YES
2900002548457, YES
2900003114613, YES
1590142477895, YES
1591016320026, NO
2900000179417, YES
1591016170300, YES
2900001663823, YES
2900002936520, YES
2900001497336, YES
2900001497336, NO
2900001497336, NO
2900001663823, YES
2900000468030, NO
2900000934474, YES
2900000350175, YES
2900001222099, NO
1591016411137, YES
1590142202190, YES
1590142151689, YES
2900001465960, YES
2900001222099, NO
1591016411137, YES
1591016411137, YES
2900001222099, NO
2900001509459, YES
1591016411137, YES
2900001432672, YES
1590142206747, YES
1591015088262, YES
2900001092012, YES
1591016411137, YES
2900000124974, YES
1591016174353, YES
2900001078658, YES
2900000353848, YES
2900000353848, YES
2900000353848, YES
2900001078658, YES
1591016159916, NO
2900001211321, YES
1591015327590, YES
2900000394940, YES
1591015420000, YES
2900001509459, YES
2900001509459, YES
2900000874930, NO
2900000874930, NO
2900002933918, YES
2900000203457, YES
2900001068833, YES
2900000308312, YES
1591016174353, YES
1596140586607, YES
2900000874930, YES
1591015456993, NO
2900001222099, NO
2900001222099, NO
2900000271814, YES
2900001509459, YES
1591015483951, YES
18654692914, YES
1590130817948, YES
1590142203104, YES
1590142151689, YES
2900001067911, YES
1591016159916, NO
1590142203104, YES
2900003106281, NO
2900000271814, YES
1590142203104, YES
2900001645768, YES
15954611837, YES
2900000337633, NO
2900000337633, NO
2900000451452, YES
2900001211239, YES
1590151428581, YES
2900000588691, YES
1595151631146, YES
2900002933918, NO
2900001663823, YES
2900001234399, YES
1591014278527, NO
2900000203457, YES
2900000776104, NO
1591013877134, YES
1591013877134, YES
1591016320026, YES
2900000604360, YES
2900000604360, YES
1591016443121, YES
1591015184407, NO
1591015184407, YES
1592015018662, YES
1591015269418, YES
2900000383913, YES
1590151832586, NO
1591015457273, NO
2900000271814, YES
15954688237, NO
1591015457273, YES
1591016411137, YES
2900001222099, NO
1591015027858, YES
2900001222099, NO
1590130817948, YES
2900001090605, YES
1590142151689, YES
1591015027858, YES
2900000071742, YES
1591013766650, YES
2900000468030, YES
1591013877134, YES
1591015027858, YES
1591015027858, YES
2900000864498, YES
2900002944402, NO
2900003106281, NO
1591014680184, YES
1590142215619, YES
2900000256637, YES
2900001645768, YES
2900002933918, NO
1591015327590, YES
2900001222099, NO
2900000256637, YES
18554652702, YES
2900000255463, YES
1591016170300, YES
1591016170300, YES
2900000256637, YES
1591015027858, YES
1590142203104, YES
2900002944402, NO
15954688237, NO
2900000864498, YES
1595140489499, NO
1595140489499, NO
1590151428581, YES
1590151428581, YES
1590142203104, YES
1592015016880, YES
2900001092012, YES
2900000345300, YES
2900000451452, YES
1595151630774, YES
2900001255080, YES
1590142242370, NO
1590140308030, YES
2900000562165, YES
1591015480455, YES
2900003120607, YES
2900001421652, YES
2900001240246, YES
1591015457273, YES
2900001663823, YES
2900000884007, YES
2900000451452, YES
2900002932416, YES
2900001220255, YES
2900002930092, YES
2900002930092, YES
1590142205993, YES
2900000330863, YES
2900000330863, YES
1591015604417, YES
1591015454142, NO
1590142205993, YES
2900002933024, YES
1595151629143, YES
2900001255080, YES
15954611837, NO
1590142477895, YES
1592015058781, YES
1591014133086, NO
2900000256637, YES
2900001661508, YES
1591016411137, YES
2900001067881, YES
1591016411137, YES
2900000840805, YES
2900002934892, YES
2900000855502, YES
2900001067881, YES
2900003106281, NO
1595151630774, YES
1591013866800, YES
2900000884007, YES
1595160035249, YES
2900001078658, YES
2900000884007, YES
15954688237, YES
2900000138056, YES
1590151832586, NO
1591016411137, YES
1595151631146, YES
1591016382857, NO
2900001645768, YES
2900000874930, NO
2900001540971, NO
1591015480745, YES
2900001222099, NO
1591012978559, YES
2900001222099, NO
2900002933918, NO
1590151427355, YES
2900002933918, NO
2900000307377, YES
1591014255948, NO
2900002944402, NO
2900002932416, YES
1591016170300, YES
2900000840164, YES
2900000840164, YES
2900001222099, NO
2900000874145, YES
1591013866800, YES
2900002944495, YES
1591015454562, YES
1595160035249, YES
2900001436700, YES
1590140306678, YES
1596140594374, YES
1592015058781, YES
1590140304506, YES
2900001432672, YES
2900000781603, YES
1591015269418, YES
1590142202190, YES
2900001255080, YES
2900001663823, YES
2900001645768, YES
2900001050791, YES
2900003120607, YES
1590141414228, YES
2900003120607, YES
2900000256637, YES
1590140307415, YES
2900001222099, NO
2900000179417, YES
1591016170300, YES
2900000452756, YES
1591016443121, YES
1590142205993, YES
1591013877134, YES
1591016440328, YES
1595151786686, NO
1590142213356, YES
1590142213356, YES
2900000337633, NO
2900002944402, NO
2900002944402, NO
1591015519216, YES
2900002934892, YES
1595151168727, NO
2900002933918, NO
2900001663823, YES
1595140489499, NO
2900001240246, YES
2900001220255, YES
2900001222099, NO
2900000386440, YES
2900000452756, YES
2900000138056, NO
1598140055923, NO
2900002944402, NO
2900000245914, NO
2900001645768, YES
1591012978559, YES
1591012978559, YES
6222021615010082737, YES
1595151168727, NO
2900002969559, NO
1591015088262, NO
1591040462983, YES
2900000330863, YES
2900001067911, YES
1592015058781, YES
2900000394940, YES
2900000490130, NO
1591015598785, NO
1591016350504, NO
2900001222099, NO
2900000604360, YES
1590142201162, NO
2900001645768, YES
1596140628703, YES
2900002934892, YES
2900002934892, YES
1591015327590, YES
2900001216616, YES
2900000308312, YES
2900001255080, YES
2900002930092, YES
1591016411137, YES
1591016411137, YES
2900000588691, YES
1590151210391, YES
1591016411137, YES
1592015018662, YES
2900001240246, YES
2900000308312, YES
2900000345300, YES
1590142213981, YES
1590151210391, YES
2900000255463, YES
2900002944471, NO
2900000452756, YES
1590151103907, NO
2900001067881, YES
15954611837, NO
15954611837, NO
18654692914, YES
2900001255080, YES
2900001255080, YES
2900000476042, NO
1595140612422, NO
1595151629143, YES
2900002932416, YES
2900002932416, YES
2900001067881, YES
1591015027858, YES
1591020377344, YES
1591020377344, YES
1591016411137, YES
1591016411137, YES
1591016411137, YES
1591016411137, YES
1591016411137, YES
1590151210391, YES
1590151210391, YES
2900000934474, YES
15954688237, NO
1592015059993, YES
2900001068833, YES
2900000047648, NO
2900000047648, NO
2900000245396, YES
2900000874930, YES
2900001078658, YES
2900001067881, YES
