dptno,dp_d_purchased_counts,dp_d_purchased_sum,dp_d_purchased_day_ucounts,dp_first_d_purchased_counts,dp_second_d_purchased_counts,dp_fourth_d_purchased_counts,dp_fifth_d_purchased_counts,dp_trend_d_purchased_counts_df,dp_first_d_purchased_sum,dp_second_d_purchased_sum,dp_fourth_d_purchased_sum,dp_fifth_d_purchased_sum,dp_trend_d_purchased_sum_df,dp_first_d_purchased_day_ucounts,dp_second_d_purchased_day_ucounts,dp_fourth_d_purchased_day_ucounts,dp_fifth_d_purchased_day_ucounts,dp_trend_d_purchased_day_ucounts_df,dp_d_has_p_ucounts,dp_first_d_has_p_ucounts,dp_second_d_has_p_ucounts,dp_fourth_d_has_p_ucounts,dp_fifth_d_has_p_ucounts,dp_trend_d_has_p_ucounts_df,dp_d_has_u_ucounts,dp_first_d_has_u_ucounts,dp_second_d_has_u_ucounts,dp_fourth_d_has_u_ucounts,dp_fifth_d_has_u_ucounts,dp_trend_d_has_u_ucounts_df,dpt_monthly_d_purchased_counts_mean,dpt_monthly_d_purchased_counts_std,dpt_monthly_d_purchased_counts_max,dpt_monthly_d_purchased_counts_median,dpt_monthly_d_purchased_sum_mean,dpt_monthly_d_purchased_sum_std,dpt_monthly_d_purchased_sum_max,dpt_monthly_d_purchased_sum_median,dpt_monthly_d_purchased_day_ucounts_mean,dpt_monthly_d_purchased_day_ucounts_std,dpt_monthly_d_purchased_day_ucounts_max,dpt_monthly_d_purchased_day_ucounts_median,dp_monthly_d_has_p_ucounts_mean,dp_monthly_d_has_p_ucounts_std,dp_monthly_d_has_p_ucounts_max,dp_monthly_d_has_p_ucounts_median,dp_monthly_d_has_u_ucounts_mean,dp_monthly_d_has_u_ucounts_std,dp_monthly_d_has_u_ucounts_max,dp_monthly_d_has_u_ucounts_median,dp_dpt_user_agg_counts_mean,dp_dpt_user_agg_counts_std,dp_dpt_user_agg_counts_max,dp_dpt_user_agg_counts_median,dp_dpt_user_agg_sum_mean,dp_dpt_user_agg_sum_std,dp_dpt_user_agg_sum_max,dp_dpt_user_agg_sum_median,dp_dpt_user_agg_day_ucounts_mean,dp_dpt_user_agg_day_ucounts_std,dp_dpt_user_agg_day_ucounts_max,dp_dpt_user_agg_day_ucounts_median,dp_d_l_w_purchased_counts,dp_d_l_w_purchased_sum,dp_d_l_w_purchased_day_ucounts,dp_d_l_w_has_p_ucounts,dp_d_l_w_has_u_ucounts,dp_d_l_m_purchased_counts,dp_d_l_m_purchased_sum,dp_d_l_m_purchased_day_ucounts,dp_d_l_m_has_p_ucounts,dp_d_l_m_has_u_ucounts,dp_dpt_repeat_buyer_counts,dp_dpt_repeat_buyer_ratio,dp_d_purchased_counts_bias,dp_d_purchased_counts_bias_divide_std,dp_d_purchased_counts_bias_divide_mean,dp_d_purchased_sum__bias,dp_d_purchased_sum__bias_divide_std,dp_d_purchased_sum__bias_divide_mean,dp_d_purchased_day_ucounts_bias,dp_d_purchased_day_ucounts_bias_divide_std,dp_d_purchased_day_ucounts_bias_divide_mean,dp_d_has_u_ucounts_bias,dp_d_has_u_ucounts_bias_divide_std,dp_d_has_u_ucounts_bias_divide_mean
10000,90,344.6999999999998,59,25.0,18.0,24.0,23.0,0.0,80.80000000000003,79.2,93.9,90.80000000000001,4.469999999999996,14.0,15.0,14.0,16.0,0.5,14,7.0,7.0,11.0,9.0,1.0,55,16.0,16.0,17.0,18.0,0.7,22.5,3.1091263510296048,25.0,23.5,86.17500000000001,7.2711186667985706,93.9,85.80000000000001,14.75,0.9574271077563381,16.0,14.5,8.5,1.9148542155126762,11.0,8.0,16.75,0.9574271077563381,18.0,16.5,1.6363636363636365,1.042852859967353,5.0,1.0,6.267272727272728,3.980975803765749,17.0,5.4,1.3636363636363635,0.6766922918967364,4.0,1.0,6.0,24.4,3.0,2.0,4.0,23.0,90.80000000000001,16.0,9.0,18.0,15.0,0.2727272727272727,0.6666666666666679,0.17609018126512507,0.02985074626865677,6.166666666666671,0.7646260304217161,0.07286333202048055,1.666666666666666,2.8867513459481278,0.11627906976744182,1.6666666666666679,2.8867513459481304,0.1020408163265307
10001,16,50.300000000000004,15,2.0,5.0,5.0,4.0,0.6,8.9,13.5,15.3,12.600000000000001,1.2900000000000005,2.0,4.0,5.0,4.0,0.7,3,2.0,1.0,2.0,2.0,0.1,8,2.0,2.0,4.0,3.0,0.5,4.0,1.4142135623730951,5.0,4.5,12.575000000000001,2.694902595642373,15.3,13.05,3.75,1.2583057392117916,5.0,4.0,1.75,0.5,2.0,2.0,2.75,0.9574271077563381,4.0,2.5,2.0,1.3093073414159542,4.0,1.5,6.2875,3.6001736069250887,12.600000000000001,5.4,1.875,1.3562026818605375,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,12.600000000000001,4.0,2.0,3.0,3.0,0.375,0.0,0.0,0.0,0.033333333333333215,0.010099464540584675,0.0026525198938991946,0.3333333333333335,0.2182178902359925,0.09090909090909095,0.3333333333333335,0.28867513459481303,0.12500000000000006
10002,61,389.2999999999999,41,15.0,17.0,19.0,10.0,-1.3,107.2,83.0,96.50000000000001,102.6,-0.030000000000001137,11.0,11.0,12.0,7.0,-1.1,35,10.0,12.0,16.0,7.0,-0.5,36,11.0,12.0,13.0,9.0,-0.5,15.25,3.8622100754188224,19.0,16.0,97.32499999999999,10.507576631491519,107.2,99.55000000000001,10.25,2.217355782608345,12.0,11.0,11.25,3.774917217635375,16.0,11.0,11.25,1.707825127659933,13.0,11.5,1.6944444444444444,1.1666666666666665,7.0,1.0,10.81388888888889,17.127107215969122,89.2,4.9,1.3611111111111112,0.4871361075732195,2.0,1.0,5.0,32.0,3.0,4.0,4.0,10.0,102.6,7.0,7.0,9.0,13.0,0.3611111111111111,-7.0,-3.5,-0.4117647058823529,7.033333333333331,0.5799746317940414,0.0735960934775026,-4.333333333333334,-7.505553499465137,-0.3823529411764706,-3.0,-3.0,-0.25
10008,17,90.39999999999999,16,6.0,6.0,5.0,0.0,-1.9,38.0,29.6,22.8,0.0,-12.08,6.0,5.0,5.0,0.0,-1.8,7,4.0,4.0,3.0,0.0,-1.3,13,5.0,4.0,5.0,0.0,-1.4,4.25,2.8722813232690143,6.0,5.5,22.599999999999998,16.298875216815834,38.0,26.200000000000003,4.0,2.70801280154532,6.0,5.0,2.75,1.8929694486000912,4.0,3.5,3.5,2.3804761428476167,5.0,4.5,1.3076923076923077,0.48038446141526137,2.0,1.0,6.953846153846154,3.61308164512774,13.6,6.8,1.2307692307692308,0.4385290096535146,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923076923078,-5.666666666666667,-9.814954576223638,-1.0,-30.13333333333333,-3.957610410267828,-1.0,-5.333333333333333,-9.23760430703401,-1.0,-4.666666666666667,-8.08290376865476,-1.0
10100,16,191.40000000000003,13,0.0,6.0,5.0,5.0,1.4,0.0,32.3,82.0,77.1,28.1,0.0,3.0,5.0,5.0,1.7,6,0.0,2.0,3.0,4.0,1.3,14,0.0,4.0,5.0,5.0,1.6,4.0,2.70801280154532,6.0,5.0,47.849999999999994,38.95813992821868,82.0,54.699999999999996,3.25,2.362907813126304,5.0,4.0,2.25,1.707825127659933,4.0,2.5,3.5,2.3804761428476167,5.0,4.5,1.1428571428571428,0.36313651960128146,2.0,1.0,13.671428571428573,4.505966740194191,16.8,15.8,1.0,0.0,1.0,1.0,1.0,16.8,1.0,1.0,1.0,5.0,77.1,5.0,4.0,5.0,0.0,0.0,1.3333333333333335,0.41478067789217016,0.3636363636363637,38.99999999999999,0.9441604845208483,1.0236220472440942,2.3333333333333335,0.9271726499455306,0.8750000000000001,2.0,0.7559289460184544,0.6666666666666666
10102,1,15.8,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,15.8,0.0,1.58,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,3.95,7.900000000000001,15.8,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,15.8,0.0,15.8,15.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-5.266666666666667,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10103,4,36.2,4,0.0,1.0,0.0,3.0,0.8,0.0,3.5,0.0,32.7,9.46,0.0,1.0,0.0,3.0,0.8,3,0.0,1.0,0.0,3.0,0.8,4,0.0,1.0,0.0,3.0,0.8,1.0,1.4142135623730951,3.0,0.5,9.05,15.852760012060994,32.7,1.75,1.0,1.4142135623730951,3.0,0.5,1.0,1.4142135623730951,3.0,0.5,1.0,1.4142135623730951,3.0,0.5,1.0,0.0,1.0,1.0,9.05,6.441790641325335,16.8,7.95,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,32.7,3.0,3.0,3.0,0.0,0.0,2.6666666666666665,4.618802153517005,8.0,31.533333333333335,15.604952990096741,27.02857142857143,2.6666666666666665,4.618802153517005,8.0,2.6666666666666665,4.618802153517005,8.0
10109,17,288.4000000000001,15,4.0,1.0,4.0,8.0,1.5,67.2,16.8,74.9,129.5,24.5,3.0,1.0,4.0,7.0,1.5,11,3.0,1.0,3.0,7.0,1.4,8,3.0,1.0,3.0,5.0,0.8,4.25,2.8722813232690143,8.0,4.0,72.1,46.132779380103834,129.5,71.05000000000001,3.75,2.5,7.0,3.5,3.5,2.516611478423583,7.0,3.0,3.0,1.632993161855452,5.0,3.0,2.125,0.9910312089651149,4.0,2.0,36.050000000000004,16.478037331117875,67.2,33.6,1.875,0.8345229603962802,3.0,2.0,2.0,33.6,2.0,2.0,2.0,8.0,129.5,7.0,7.0,5.0,5.0,0.625,5.0,2.886751345948129,1.6666666666666667,76.53333333333333,2.4252422131093527,1.4449339207048457,4.333333333333334,2.8368325730679014,1.6250000000000002,2.6666666666666665,2.309401076758503,1.1428571428571428
10110,27,116.49000000000002,22,3.0,8.0,8.0,8.0,1.5,13.9,27.89,32.7,42.0,8.911,3.0,6.0,7.0,6.0,1.0,7,3.0,3.0,5.0,4.0,0.5,22,3.0,5.0,7.0,7.0,1.4,6.75,2.5,8.0,8.0,29.122500000000002,11.71711106317025,42.0,30.295,5.5,1.7320508075688772,7.0,6.0,3.75,0.9574271077563381,5.0,3.5,5.5,1.9148542155126762,7.0,6.0,1.2272727272727273,0.5284134548067254,3.0,1.0,5.295,2.9587284109096275,14.9,4.5,1.0454545454545454,0.21320071635561044,2.0,1.0,3.0,11.9,1.0,2.0,2.0,8.0,42.0,6.0,4.0,7.0,1.0,0.045454545454545456,1.666666666666667,0.577350269189626,0.26315789473684215,17.169999999999998,1.758067272037877,0.6915022150624244,0.666666666666667,0.32025630761017443,0.12500000000000006,2.0,1.0,0.4
10111,6,32.400000000000006,5,1.0,4.0,0.0,1.0,-0.4,6.8,21.6,0.0,4.0,-3.0,1.0,3.0,0.0,1.0,-0.3,2,1.0,2.0,0.0,1.0,-0.2,4,1.0,3.0,0.0,1.0,-0.3,1.5,1.7320508075688772,4.0,1.0,8.100000000000001,9.422667704353511,21.6,5.4,1.25,1.2583057392117916,3.0,1.0,1.0,0.816496580927726,2.0,1.0,1.25,1.2583057392117916,3.0,1.0,1.5,0.5773502691896257,2.0,1.5,8.1,4.031542302064228,13.6,7.4,1.25,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.25,-0.6666666666666667,-0.3202563076101743,-0.4,-5.466666666666667,-0.4949828444745848,-0.5774647887323944,-0.33333333333333326,-0.2182178902359923,-0.24999999999999994,-0.33333333333333326,-0.2182178902359923,-0.24999999999999994
10112,7,51.199999999999996,6,0.0,2.0,1.0,4.0,1.1,0.0,21.7,3.9,25.6,5.900000000000001,0.0,2.0,1.0,3.0,0.8,5,0.0,2.0,1.0,2.0,0.5,5,0.0,2.0,1.0,2.0,0.5,1.75,1.707825127659933,4.0,1.5,12.8,12.729231451008083,25.6,12.799999999999999,1.5,1.2909944487358056,3.0,1.5,1.25,0.9574271077563381,2.0,1.5,1.25,0.9574271077563381,2.0,1.5,1.4,0.5477225575051661,2.0,1.0,10.239999999999998,4.18604825581359,13.8,11.8,1.2,0.4472135954999579,2.0,1.0,2.0,11.8,1.0,1.0,1.0,4.0,25.6,3.0,2.0,2.0,1.0,0.2,3.0,3.0,3.0,17.06666666666667,1.4753082961852482,2.0000000000000004,2.0,2.0,2.0,1.0,1.0,1.0
10113,10,47.49999999999999,10,0.0,4.0,5.0,1.0,0.4,0.0,19.5,20.099999999999998,7.9,2.43,0.0,4.0,5.0,1.0,0.4,6,0.0,3.0,4.0,1.0,0.4,9,0.0,4.0,5.0,1.0,0.4,2.5,2.3804761428476167,5.0,2.5,11.874999999999998,9.705797236703432,20.099999999999998,13.7,2.5,2.3804761428476167,5.0,2.5,2.0,1.8257418583505538,4.0,2.0,2.5,2.3804761428476167,5.0,2.5,1.125,0.3535533905932738,2.0,1.0,5.0875,2.0594295326618974,7.9,5.15,1.125,0.3535533905932738,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,1.0,1.0,1.0,1.0,0.1111111111111111,-2.0,-0.7559289460184544,-0.6666666666666666,-5.299999999999997,-0.46347019191784045,-0.4015151515151514,-2.0,-0.7559289460184544,-0.6666666666666666,-2.0,-0.7559289460184544,-0.6666666666666666
10114,7,23.5,7,3.0,1.0,2.0,1.0,-0.5,11.5,2.5,7.0,2.5,-2.25,3.0,1.0,2.0,1.0,-0.5,2,2.0,1.0,2.0,1.0,-0.2,7,3.0,1.0,2.0,1.0,-0.5,1.75,0.9574271077563381,3.0,1.5,5.875,4.3084219849035215,11.5,4.75,1.75,0.9574271077563381,3.0,1.5,1.5,0.5773502691896257,2.0,1.5,1.75,0.9574271077563381,3.0,1.5,1.0,0.0,1.0,1.0,3.357142857142857,1.0690449676496976,4.5,2.5,1.0,0.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-0.5,-4.5,-1.0,-0.6428571428571429,-1.0,-1.0,-0.5,-1.0,-1.0,-0.5
10116,29,202.39999999999998,21,11.0,9.0,1.0,8.0,-1.7,84.19999999999999,68.5,4.5,45.2,-18.099999999999994,9.0,5.0,1.0,6.0,-1.3,14,8.0,7.0,1.0,5.0,-1.5,19,9.0,5.0,1.0,7.0,-1.0,7.25,4.349329450233296,11.0,8.5,50.599999999999994,34.65900556372999,84.19999999999999,56.85,5.25,3.304037933599835,9.0,5.5,5.25,3.095695936834452,8.0,6.0,5.5,3.415650255319866,9.0,6.0,1.5263157894736843,1.172292201564078,6.0,1.0,10.65263157894737,8.19561999695587,37.5,8.8,1.1578947368421053,0.3746343246326776,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,45.2,6.0,5.0,7.0,3.0,0.15789473684210525,1.0,0.1889822365046136,0.14285714285714285,-7.199999999999996,-0.17053999851207136,-0.13740458015267168,1.0,0.25,0.2,2.0,0.5,0.4
10117,8,20.0,7,4.0,1.0,3.0,0.0,-1.0,10.0,2.5,7.5,0.0,-2.5,4.0,1.0,2.0,0.0,-1.1,1,1.0,1.0,1.0,0.0,-0.3,6,4.0,1.0,2.0,0.0,-1.1,2.0,1.8257418583505538,4.0,2.0,5.0,4.564354645876384,10.0,5.0,1.75,1.707825127659933,4.0,1.5,0.75,0.5,1.0,1.0,1.75,1.707825127659933,4.0,1.5,1.3333333333333333,0.5163977794943222,2.0,1.0,3.3333333333333335,1.2909944487358056,5.0,2.5,1.1666666666666667,0.408248290463863,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,-2.6666666666666665,-1.745743121887939,-1.0,-6.666666666666667,-1.7457431218879391,-1.0,-2.3333333333333335,-1.5275252316519468,-1.0,-2.3333333333333335,-1.5275252316519468,-1.0
10119,69,445.2300000000001,40,25.0,12.0,13.0,19.0,-1.7,199.00000000000003,59.5,91.10000000000001,95.63000000000001,-27.851000000000006,13.0,8.0,7.0,12.0,-0.4,40,18.0,9.0,11.0,11.0,-1.9,43,18.0,9.0,10.0,14.0,-1.1,17.25,6.020797289396148,25.0,16.0,111.3075,60.630351791271465,199.00000000000003,93.36500000000001,10.0,2.943920288775949,13.0,10.0,12.25,3.947573094109004,18.0,11.0,12.75,4.112987559751022,18.0,12.0,1.6046511627906976,0.7603111795186209,4.0,1.0,10.354186046511629,6.501917018614089,30.5,8.49,1.2093023255813953,0.41162509149327114,2.0,1.0,7.0,33.47,3.0,4.0,5.0,19.0,95.63000000000001,12.0,11.0,14.0,9.0,0.20930232558139536,2.333333333333332,0.3225429743088638,0.13999999999999993,-20.903333333333336,-0.28577905925064,-0.17937643020594965,2.666666666666666,0.8295613557843401,0.28571428571428564,1.666666666666666,0.33786868919974283,0.1351351351351351
10120,1,48.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,48.0,0.0,4.8,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,12.0,24.0,48.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-16.0,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10130,37,154.1,28,2.0,6.0,15.0,14.0,4.5,9.4,28.7,55.99999999999999,60.0,17.910000000000004,1.0,5.0,11.0,11.0,3.6,8,2.0,4.0,6.0,7.0,1.7,23,2.0,4.0,10.0,11.0,3.3,9.25,6.2915286960589585,15.0,10.0,38.525,23.88407768088746,60.0,42.349999999999994,7.0,4.898979485566356,11.0,8.0,4.75,2.217355782608345,7.0,5.0,6.75,4.425306015783918,11.0,7.0,1.6363636363636365,1.2926699776028183,5.0,1.0,6.754545454545454,4.352418842844721,16.700000000000003,5.5,1.5,1.185226520443204,5.0,1.0,5.0,15.5,3.0,3.0,4.0,14.0,60.0,11.0,7.0,11.0,4.0,0.17391304347826086,6.333333333333333,0.9511897312113419,0.826086956521739,28.633333333333336,1.2229062121726935,0.9128586609989375,5.333333333333333,1.0596258856520349,0.9411764705882352,5.666666666666667,1.3610893073432404,1.0625000000000002
10131,43,154.65999999999997,30,2.0,15.0,10.0,16.0,3.7,7.6,61.379999999999995,44.97999999999999,40.7,8.29,2.0,11.0,9.0,8.0,1.6,9,1.0,3.0,4.0,8.0,2.2,18,2.0,4.0,7.0,8.0,2.1,10.75,6.3966136874651625,16.0,12.5,38.66499999999999,22.54644022161074,61.379999999999995,42.839999999999996,7.5,3.872983346207417,11.0,8.5,4.0,2.943920288775949,8.0,3.5,5.25,2.753785273643051,8.0,5.5,2.388888888888889,3.7906834536468,16.0,1.0,8.59222222222222,12.877910661537296,58.269999999999996,5.2,1.8333333333333333,2.8336216692963583,13.0,1.0,9.0,17.9,3.0,3.0,4.0,16.0,40.7,8.0,8.0,8.0,3.0,0.16666666666666666,7.0,1.0674899923282326,0.7777777777777778,2.7133333333333454,0.09843899837204582,0.07142857142857176,0.666666666666667,0.14106912317171974,0.09090909090909095,3.666666666666667,1.4569855927715483,0.8461538461538463
10132,33,125.30000000000001,26,3.0,7.0,13.0,10.0,2.7,8.9,25.199999999999996,54.29999999999998,36.9,11.309999999999999,3.0,6.0,10.0,7.0,1.6,7,2.0,5.0,5.0,5.0,0.9,25,3.0,7.0,9.0,9.0,2.0,8.25,4.272001872658765,13.0,8.5,31.324999999999996,19.142687899038627,54.29999999999998,31.049999999999997,6.5,2.886751345948129,10.0,6.5,4.25,1.5,5.0,5.0,7.0,2.8284271247461903,9.0,8.0,1.32,1.0295630140987,6.0,1.0,5.0120000000000005,3.9407402011974013,22.0,3.9,1.2,0.816496580927726,5.0,1.0,5.0,17.4,4.0,4.0,5.0,10.0,36.9,7.0,5.0,9.0,2.0,0.08,2.333333333333333,0.4635863249727652,0.3043478260869565,7.433333333333341,0.32320571721595404,0.25226244343891435,0.666666666666667,0.18983159915049988,0.10526315789473689,2.666666666666667,0.8728715609439697,0.42105263157894746
10133,8,46.8,7,1.0,0.0,3.0,4.0,1.2,6.0,0.0,16.8,24.0,7.080000000000001,1.0,0.0,2.0,4.0,1.1,1,1.0,0.0,1.0,1.0,0.1,8,1.0,0.0,3.0,4.0,1.2,2.0,1.8257418583505538,4.0,2.0,11.7,10.749883720301352,24.0,11.4,1.75,1.707825127659933,4.0,1.5,0.75,0.5,1.0,1.0,2.0,1.8257418583505538,4.0,2.0,1.0,0.0,1.0,1.0,5.85,0.4242640687119286,6.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,4.0,1.0,4.0,0.0,0.0,2.666666666666667,1.7457431218879391,2.0000000000000004,16.4,1.9263480415132523,2.157894736842105,3.0,3.0,3.0,2.666666666666667,1.7457431218879391,2.0000000000000004
10135,10,93.0,9,1.0,5.0,3.0,1.0,-0.2,2.9,59.699999999999996,25.9,4.5,-2.8999999999999995,1.0,4.0,3.0,1.0,-0.1,6,1.0,4.0,3.0,1.0,-0.1,8,1.0,4.0,3.0,1.0,-0.1,2.5,1.9148542155126762,5.0,2.0,23.25,26.465764048420493,59.699999999999996,15.2,2.25,1.5,4.0,2.0,2.25,1.5,4.0,2.0,2.25,1.5,4.0,2.0,1.25,0.4629100498862757,2.0,1.0,11.625,10.574193653823983,33.8,6.75,1.125,0.3535533905932738,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,1.0,1.0,1.0,1.0,0.125,-2.0,-1.0,-0.6666666666666666,-25.0,-0.8750249385661287,-0.847457627118644,-1.6666666666666665,-1.0910894511799618,-0.625,-1.6666666666666665,-1.0910894511799618,-0.625
10136,15,72.19999999999999,8,4.0,0.0,4.0,7.0,1.3,15.2,0.0,29.1,27.900000000000002,6.7200000000000015,2.0,0.0,3.0,3.0,0.6,6,1.0,0.0,3.0,4.0,1.2,6,2.0,0.0,3.0,3.0,0.6,3.75,2.8722813232690143,7.0,4.0,18.05,13.577555008174338,29.1,21.55,2.0,1.4142135623730951,3.0,2.5,2.0,1.8257418583505538,4.0,2.0,2.0,1.4142135623730951,3.0,2.5,2.5,1.8708286933869707,6.0,2.0,12.033333333333333,8.363412381717565,22.8,7.8,1.3333333333333333,0.5163977794943222,2.0,1.0,3.0,11.399999999999999,1.0,1.0,1.0,7.0,27.900000000000002,3.0,4.0,3.0,2.0,0.3333333333333333,4.333333333333334,1.8763883748662837,1.6250000000000002,13.133333333333336,0.9023345079792598,0.8893905191873592,1.3333333333333333,0.8728715609439694,0.7999999999999999,1.3333333333333333,0.8728715609439694,0.7999999999999999
10137,10,49.9,7,5.0,0.0,2.0,3.0,-0.4,25.9,0.0,12.0,12.0,-2.9699999999999998,2.0,0.0,2.0,3.0,0.5,4,4.0,0.0,2.0,1.0,-0.7,9,4.0,0.0,2.0,3.0,-0.1,2.5,2.0816659994661326,5.0,2.5,12.475,10.58784680659859,25.9,12.0,1.75,1.2583057392117916,3.0,2.0,1.75,1.707825127659933,4.0,1.5,2.25,1.707825127659933,4.0,2.5,1.1111111111111112,0.33333333333333337,2.0,1.0,5.544444444444444,2.611087470342152,12.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,12.0,3.0,1.0,3.0,0.0,0.0,0.6666666666666665,0.26490647141300866,0.28571428571428564,-0.6333333333333329,-0.048862242745928514,-0.050131926121371996,1.6666666666666667,1.4433756729740643,1.2500000000000002,1.0,0.5,0.5
10140,34,105.99999999999999,18,8.0,9.0,6.0,11.0,0.6,14.600000000000001,14.100000000000001,11.600000000000001,65.69999999999999,15.079999999999995,4.0,4.0,4.0,6.0,0.6,3,3.0,2.0,3.0,2.0,-0.2,17,5.0,5.0,4.0,7.0,0.5,8.5,2.0816659994661326,11.0,8.5,26.5,26.166263266529537,65.69999999999999,14.350000000000001,4.5,1.0,6.0,4.0,2.5,0.5773502691896257,3.0,2.5,5.25,1.2583057392117916,7.0,5.0,2.0,1.118033988749895,4.0,2.0,6.235294117647059,11.160249839075657,48.6,3.0,1.2352941176470589,0.43723731609760313,2.0,1.0,4.0,6.8999999999999995,2.0,2.0,2.0,11.0,65.69999999999999,6.0,2.0,7.0,4.0,0.23529411764705882,3.333333333333333,2.1821789023599236,0.4347826086956521,52.26666666666665,32.518805146746125,3.890818858560792,2.0,0.0,0.5,2.333333333333333,4.04145188432738,0.4999999999999999
10141,200,1399.9999999999995,78,60.0,32.0,42.0,66.0,2.8,549.4000000000002,223.70000000000002,214.40000000000003,412.5,-42.000000000000064,20.0,14.0,19.0,25.0,2.0,38,20.0,15.0,19.0,14.0,-1.4,88,29.0,21.0,31.0,32.0,1.9,50.0,15.748015748023622,66.0,51.0,350.00000000000006,161.25100516482584,549.4000000000002,318.1,19.5,4.509249752822894,25.0,19.5,17.0,2.943920288775949,20.0,17.0,28.25,4.9916597106239795,32.0,30.0,2.272727272727273,3.26502635122447,28.0,1.0,15.909090909090912,65.07455783426406,607.2000000000002,4.1,1.4318181818181819,0.9197132804772971,5.0,1.0,9.0,36.1,6.0,6.0,7.0,66.0,412.5,25.0,14.0,32.0,22.0,0.25,21.333333333333336,1.5034911543518068,0.47761194029850756,83.33333333333326,0.43679336858600093,0.253164556962025,7.333333333333332,2.281293728406935,0.4150943396226414,5.0,0.944911182523068,0.18518518518518517
10150,82,440.01,51,23.0,23.0,26.0,10.0,-3.6,85.09999999999998,91.57000000000001,225.95000000000005,37.39,-0.8749999999999887,17.0,12.0,14.0,8.0,-2.5,26,12.0,13.0,17.0,8.0,-0.8,51,16.0,17.0,18.0,8.0,-2.3,20.5,7.14142842854285,26.0,23.0,110.0025,80.98619115832858,225.95000000000005,88.335,12.75,3.774917217635375,17.0,13.0,12.5,3.696845502136472,17.0,12.5,14.75,4.573474244670748,18.0,16.5,1.607843137254902,1.1845409469081096,8.0,1.0,8.627647058823529,16.624722023328424,120.0,4.9,1.2941176470588236,0.7292219866970229,4.0,1.0,3.0,10.99,2.0,3.0,3.0,10.0,37.39,8.0,8.0,8.0,9.0,0.17647058823529413,-14.0,-8.082903768654761,-0.5833333333333334,-96.81666666666668,-1.2175457393638804,-0.721399831106254,-6.333333333333334,-2.5166114784235836,-0.4418604651162791,-9.0,-9.0,-0.5294117647058824
10151,29,301.8,16,11.0,1.0,6.0,11.0,0.5,127.0,6.8,66.0,102.0,-1.5799999999999983,6.0,1.0,3.0,6.0,0.2,5,2.0,1.0,1.0,4.0,0.6,16,7.0,1.0,3.0,7.0,0.2,7.25,4.7871355387816905,11.0,8.5,75.45,52.16777421614484,127.0,84.0,4.0,2.449489742783178,6.0,4.5,2.0,1.4142135623730951,4.0,1.5,4.5,3.0,7.0,5.0,1.8125,1.0468205831628137,4.0,1.5,18.8625,13.314196683740755,42.0,12.5,1.1875,0.5439056290693574,3.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,102.0,6.0,4.0,7.0,2.0,0.125,5.0,1.0,0.8333333333333334,35.39999999999999,0.5889962893200255,0.5315315315315313,2.6666666666666665,1.0596258856520349,0.7999999999999999,3.3333333333333335,1.091089451179962,0.9090909090909092
