bndno,bp_b_purchased_counts,bp_b_purchased_sum,bp_b_purchased_day_ucounts,bp_first_b_purchased_counts,bp_second_b_purchased_counts,bp_fourth_b_purchased_counts,bp_fifth_b_purchased_counts,bp_trend_b_purchased_counts_df,bp_first_b_purchased_sum,bp_second_b_purchased_sum,bp_fourth_b_purchased_sum,bp_fifth_b_purchased_sum,bp_trend_b_purchased_sum_df,bp_first_b_purchased_day_ucounts,bp_second_b_purchased_day_ucounts,bp_fourth_b_purchased_day_ucounts,bp_fifth_b_purchased_day_ucounts,bp_trend_b_purchased_day_ucounts_df,bp_b_has_p_ucounts,bp_first_b_has_p_ucounts,bp_second_b_has_p_ucounts,bp_fourth_b_has_p_ucounts,bp_fifth_b_has_p_ucounts,bp_trend_b_has_p_ucounts_df,bp_b_has_u_ucounts,bp_first_b_has_u_ucounts,bp_second_b_has_u_ucounts,bp_fourth_b_has_u_ucounts,bp_fifth_b_has_u_ucounts,bp_trend_b_has_u_ucounts_df,bp_monthly_b_purchased_counts_mean,bp_monthly_b_purchased_counts_std,bp_monthly_b_purchased_counts_max,bp_monthly_b_purchased_counts_median,bp_monthly_b_purchased_sum_mean,bp_monthly_b_purchased_sum_std,bp_monthly_b_purchased_sum_max,bp_monthly_b_purchased_sum_median,bp_monthly_b_purchased_day_ucounts_mean,bp_monthly_b_purchased_day_ucounts_std,bp_monthly_b_purchased_day_ucounts_max,bp_monthly_b_purchased_day_ucounts_median,bp_monthly_b_has_p_ucounts_mean,bp_monthly_b_has_p_ucounts_std,bp_monthly_b_has_p_ucounts_max,bp_monthly_b_has_p_ucounts_median,bp_monthly_b_has_u_ucounts_mean,bp_monthly_b_has_u_ucounts_std,bp_monthly_b_has_u_ucounts_max,bp_monthly_b_has_u_ucounts_median,bp_bnd_user_agg_counts_mean,bp_bnd_user_agg_counts_std,bp_bnd_user_agg_counts_max,bp_bnd_user_agg_counts_median,bp_bnd_user_agg_sum_mean,bp_bnd_user_agg_sum_std,bp_bnd_user_agg_sum_max,bp_bnd_user_agg_sum_median,bp_bnd_user_agg_day_ucounts_mean,bp_bnd_user_agg_day_ucounts_std,bp_bnd_user_agg_day_ucounts_max,bp_bnd_user_agg_day_ucounts_median,bp_b_l_w_purchased_counts,bp_b_l_w_purchased_sum,bp_b_l_w_purchased_day_ucounts,bp_b_l_w_has_p_ucounts,bp_b_l_w_has_u_ucounts,bp_b_l_m_purchased_counts,bp_b_l_m_purchased_sum,bp_b_l_m_purchased_day_ucounts,bp_b_l_m_has_p_ucounts,bp_b_l_m_has_u_ucounts,bp_bnd_repeat_buyer_counts,bp_bnd_repeat_buyer_ratio,bp_b_purchased_counts_bias,bp_b_purchased_counts_bias_divide_std,bp_b_purchased_counts_bias_divide_mean,bp_b_purchased_sum__bias,bp_b_purchased_sum__bias_divide_std,bp_b_purchased_sum__bias_divide_mean,bp_b_purchased_day_ucounts_bias,bp_b_purchased_day_ucounts_bias_divide_std,bp_b_purchased_day_ucounts_bias_divide_mean,bp_b_has_u_ucounts_bias,bp_b_has_u_ucounts_bias_divide_std,bp_b_has_u_ucounts_bias_divide_mean
14071.0,10,62.19999999999999,9,2.0,3.0,2.0,3.0,0.2,12.6,18.9,12.6,18.1,1.0200000000000007,2.0,2.0,2.0,3.0,0.3,3,1.0,1.0,1.0,3.0,0.6,8,2.0,2.0,2.0,3.0,0.3,2.5,0.5773502691896257,3.0,2.5,15.55,3.4219877264537346,18.9,15.350000000000001,2.25,0.5,3.0,2.0,1.5,1.0,3.0,1.0,2.25,0.5,3.0,2.0,1.25,0.4629100498862757,2.0,1.0,7.775,2.990819285747636,12.6,6.3,1.125,0.3535533905932738,2.0,1.0,2.0,11.8,2.0,2.0,2.0,3.0,18.1,3.0,3.0,3.0,1.0,0.125,0.6666666666666665,1.154700538379251,0.28571428571428564,3.4000000000000004,0.9347575786879657,0.23129251700680273,1.0,0.0,0.5,1.0,0.0,0.5
14079.0,25,227.70000000000002,18,5.0,6.0,8.0,6.0,0.5,35.8,55.3,76.2,60.4,9.470000000000002,4.0,4.0,6.0,4.0,0.2,8,3.0,4.0,5.0,4.0,0.4,20,5.0,4.0,7.0,5.0,0.3,6.25,1.2583057392117916,8.0,6.0,56.925000000000004,16.65840628631683,76.2,57.849999999999994,4.5,1.0,6.0,4.0,4.0,0.816496580927726,5.0,4.0,5.25,1.2583057392117916,7.0,5.0,1.25,0.5501196042201808,3.0,1.0,11.385,5.763978432334827,27.0,9.9,1.05,0.22360679774997896,2.0,1.0,2.0,19.6,2.0,2.0,2.0,6.0,60.4,4.0,4.0,5.0,1.0,0.05,-0.33333333333333304,-0.2182178902359922,-0.052631578947368376,4.633333333333326,0.22932704350534855,0.08308427973699925,-0.666666666666667,-0.577350269189626,-0.1428571428571429,-0.33333333333333304,-0.2182178902359922,-0.062499999999999944
14080.0,5,59.9,3,1.0,0.0,4.0,0.0,0.1,9.9,0.0,50.0,0.0,2.03,1.0,0.0,2.0,0.0,-0.1,3,1.0,0.0,2.0,0.0,-0.1,4,1.0,0.0,3.0,0.0,0.0,1.25,1.8929694486000912,4.0,0.5,14.975,23.811814294589144,50.0,4.95,0.75,0.9574271077563381,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,1.0,1.4142135623730951,3.0,0.5,1.25,0.5,2.0,1.0,14.975,6.794789670524516,25.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-0.8006407690254358,-1.0,-19.966666666666665,-0.7541287989949405,-1.0,-1.0,-1.0,-1.0,-1.3333333333333333,-0.8728715609439694,-1.0
14082.0,36,206.20000000000002,20,15.0,9.0,9.0,3.0,-3.6,89.9,51.9,48.9,15.5,-22.62,6.0,5.0,7.0,2.0,-1.0,17,9.0,7.0,7.0,3.0,-1.8,16,7.0,5.0,6.0,3.0,-1.1,9.0,4.898979485566356,15.0,9.0,51.550000000000004,30.427345157494983,89.9,50.4,5.0,2.160246899469287,7.0,5.5,6.5,2.516611478423583,9.0,7.0,5.25,1.707825127659933,7.0,5.5,2.3333333333333335,1.7994708216848745,7.0,2.0,13.353333333333333,10.938390235879362,42.5,11.0,1.4666666666666666,0.9154754164341269,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.5,2.0,3.0,3.0,4.0,0.25,-8.0,-2.3094010767585034,-0.7272727272727273,-48.06666666666667,-2.1031494499962093,-0.7561615102254851,-4.0,-4.0,-0.6666666666666666,-3.0,-3.0,-0.5
14084.0,1,36.8,1,0.0,1.0,0.0,0.0,-0.1,0.0,36.8,0.0,0.0,-3.6799999999999997,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,9.2,18.4,36.8,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,36.8,0.0,36.8,36.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-12.266666666666666,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
14088.0,8,59.6,7,1.0,1.0,2.0,4.0,1.0,6.9,6.9,13.4,32.4,8.3,1.0,1.0,2.0,3.0,0.7,4,1.0,1.0,2.0,2.0,0.4,5,1.0,1.0,2.0,2.0,0.4,2.0,1.4142135623730951,4.0,1.5,14.9,12.062338081814818,32.4,10.15,1.75,0.9574271077563381,3.0,1.5,1.5,0.5773502691896257,2.0,1.5,1.5,0.5773502691896257,2.0,1.5,1.6,1.3416407864998738,4.0,1.0,11.919999999999998,11.449978165918045,32.4,6.9,1.4,0.8944271909999159,3.0,1.0,2.0,17.0,1.0,1.0,1.0,4.0,32.4,3.0,2.0,2.0,1.0,0.2,2.666666666666667,4.618802153517007,2.0000000000000004,23.33333333333333,6.217618283580584,2.5735294117647047,1.6666666666666667,2.886751345948129,1.2500000000000002,0.6666666666666667,1.1547005383792517,0.5000000000000001
14092.0,1,5.5,1,1.0,0.0,0.0,0.0,-0.3,5.5,0.0,0.0,0.0,-1.65,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,5.5,0.0,5.5,5.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
14097.0,3,9.0,2,0.0,1.0,0.0,2.0,0.5,0.0,3.0,0.0,6.0,1.5,0.0,1.0,0.0,1.0,0.2,1,0.0,1.0,0.0,1.0,0.2,2,0.0,1.0,0.0,1.0,0.2,0.75,0.9574271077563381,2.0,0.5,2.25,2.8722813232690143,6.0,1.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,1.5,0.7071067811865476,2.0,1.5,4.5,2.1213203435596424,6.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,1.6666666666666667,2.8867513459481287,5.000000000000001,5.0,2.886751345948129,5.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,0.6666666666666667,1.1547005383792515,2.0000000000000004
14098.0,67,603.7499999999999,48,13.0,20.0,23.0,11.0,-0.3,126.79,152.66,226.00000000000003,98.3,-1.2129999999999996,10.0,15.0,15.0,8.0,-0.6,29,11.0,14.0,17.0,10.0,0.0,50,12.0,18.0,21.0,8.0,-0.9,16.75,5.678908345800274,23.0,16.5,150.9375,54.74533184056276,226.00000000000003,139.725,12.0,3.559026084010437,15.0,12.5,13.0,3.1622776601683795,17.0,12.5,14.75,5.852349955359813,21.0,15.0,1.34,0.7174216873994127,5.0,1.0,12.075,6.44888101351937,40.5,10.350000000000001,1.26,0.6942915931555924,5.0,1.0,1.0,7.0,1.0,1.0,1.0,11.0,98.3,8.0,10.0,8.0,9.0,0.18,-7.666666666666668,-1.4940105456617514,-0.41071428571428575,-70.18333333333335,-1.3637632032889748,-0.4165595014343655,-5.333333333333334,-1.8475208614068028,-0.4,-9.0,-1.9639610121239315,-0.5294117647058824
14100.0,1,4.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,4.9,0.0,0.0,-0.49000000000000005,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.225,2.45,4.9,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,4.9,0.0,4.9,4.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.6333333333333335,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
