vipno,up_plu_counts,up_plu_sum,up_plu_day_ucounts,up_first_plu_counts,up_second_plu_counts,up_fourth_plu_counts,up_fifth_plu_counts,up_trend_plu_counts,up_first_plu_sum,up_second_plu_sum,up_fourth_plu_sum,up_fifth_plu_sum,up_trend_plu_sum,up_first_plu_day_ucounts,up_second_plu_day_ucounts,up_fourth_plu_day_ucounts,up_fifth_plu_day_ucounts,up_trend_plu_day_ucounts,up_plu_ucounts,up_bnd_ucounts,up_dpt_ucounts,up_first_plu_ucounts,up_second_plu_ucounts,up_fourth_plu_ucounts,up_fifth_plu_ucounts,up_trend_plu_ucounts,up_first_bnd_ucount,up_second_bnd_ucount,up_fourth_bnd_ucount,up_fifth_bnd_ucount,up_trend_bnd_ucounts,up_first_dpt_ucounts,up_second_dpt_ucounts,up_fourth_dpt_ucounts,up_fifth_dpt_ucounts,up_trend_dpt_ucounts,up_monthly_plu_counts_mean,up_monthly_plu_counts_std,up_monthly_plu_counts_max,up_monthly_plu_counts_median,up_monthly_plu_sum_mean,up_monthly_plu_sum_std,up_monthly_plu_sum_max,up_monthly_plu_sum_median,up_monthly_plu_day_ucounts_mean,up_monthly_plu_day_ucounts_std,up_monthly_plu_day_ucounts_max,up_monthly_plu_day_ucounts_median,up_monthly_plu_ucounts_mean,up_monthly_plu_ucounts_std,up_monthly_plu_ucounts_max,up_monthly_plu_ucounts_median,up_monthly_bnd_ucounts_mean,up_monthly_bnd_ucounts_std,up_monthly_bnd_ucounts_max,up_monthly_bnd_ucounts_median,up_monthly_dpt_ucounts_mean,up_monthly_dpt_ucounts_std,up_monthly_dpt_ucounts_max,up_monthly_dpt_ucounts_median,up_u_plu_agg_counts_mean,up_u_plu_agg_counts_std,up_u_plu_agg_counts_max,up_u_plu_agg_counts_median,up_u_plu_agg_sum_mean,up_u_plu_agg_sum_std,up_u_plu_agg_sum_max,up_u_plu_agg_sum_median,up_u_plu_agg_day_ucounts_mean,up_u_plu_agg_day_ucounts_std,up_u_plu_agg_day_ucounts_max,up_u_plu_agg_day_ucounts_median,up_u_bnd_agg_counts_mean,up_u_bnd_agg_counts_std,up_u_bnd_agg_counts_max,up_u_bnd_agg_counts_median,up_u_bnd_agg_sum_mean,up_u_bnd_agg_sum_std,up_u_bnd_agg_sum_max,up_u_bnd_agg_sum_median,up_u_bnd_agg_day_ucounts_mean,up_u_bnd_agg_day_ucounts_std,up_u_bnd_agg_day_ucounts_max,up_u_bnd_agg_day_ucounts_median,up_u_dpt_agg_counts_mean,up_u_dpt_agg_counts_std,up_u_dpt_agg_counts_max,up_u_dpt_agg_counts_median,up_u_dpt_agg_sum_mean,up_u_dpt_agg_sum_std,up_u_dpt_agg_sum_max,up_u_dpt_agg_sum_median,up_u_dpt_agg_day_ucounts_mean,up_u_dpt_agg_day_ucounts_std,up_u_dpt_agg_day_ucounts_max,up_u_dpt_agg_day_ucounts_median,up_l_w_plu_counts,up_l_w_plu_sum,up_l_w_plu_day_ucounts,up_l_w_plu_ucounts,up_l_w_bnd_ucounts,up_l_w_dpt_ucounts,up_l_m_plu_counts,up_l_m_plu_sum,up_l_m_plu_day_ucounts,up_l_m_plu_ucounts,up_l_m_bnd_ucounts,up_l_m_dpt_ucounts,up_repeat_plu_counts,up_repeat_plu_ratio,up_repeat_bnd_counts,up_repeat_bnd_ratio,up_repeat_dpt_counts,up_repeat_dpt_ratio,up_plu_counts_bias,up_plu_counts_bias_divide_std,up_plu_counts_bias_divide_mean,up_plu_sum_bias,up_plu_sum_bias_divide_std,up_plu_sum_bias_divide_mean,up_plu_day_ucounts_bias,up_plu_day_ucounts_bias_divide_std,up_plu_day_ucounts_bias_divide_mean,up_plu_ucounts_bias,up_plu_ucounts_bias_divide_std,up_plu_ucounts_bias_divide_mean,up_bnd_ucounts_bias,up_bnd_ucounts_bias_divide_std,up_bnd_ucounts_bias_divide_mean,up_dpt_ucounts_bias,up_dpt_ucounts_bias_divide_std,up_dpt_ucounts_bias_divide_mean
781924,24,332.67,5,8.0,5.0,4.0,7.0,-0.4,101.65,88.52,62.0,80.5,-8.997000000000002,8.0,5.0,4.0,7.0,-0.4,20,17,18,8.0,4.0,4.0,7.0,-0.3,8.0,3.0,4.0,7.0,-0.2,8.0,4.0,4.0,7.0,-0.3,6.0,1.8257418583505538,8.0,6.0,83.1675,16.58745183364019,101.65,84.50999999999999,6.0,1.8257418583505538,8.0,6.0,5.75,2.0615528128088303,8.0,5.5,5.5,2.3804761428476167,8.0,5.5,5.75,2.0615528128088303,8.0,5.5,1.2,0.6155870112510925,3.0,1.0,16.6335,21.203932672725447,101.2,12.350000000000001,1.15,0.4893604849295929,3.0,1.0,1.1875,0.5439056290693574,3.0,1.0,16.184375000000003,23.764775886102242,101.2,10.350000000000001,1.1875,0.5439056290693574,3.0,1.0,1.3333333333333333,0.8401680504168059,4.0,1.0,18.481666666666666,25.1935085593375,115.0,14.2,1.2777777777777777,0.7519039015221182,4.0,1.0,6.0,69.69999999999999,1.0,6.0,6.0,6.0,7.0,80.5,2.0,7.0,7.0,7.0,2.0,0.1,3.0,0.17647058823529413,3.0,0.16666666666666666,1.333333333333333,0.6405126152203484,0.23529411764705876,-3.556666666666672,-0.17608735950329238,-0.042312725542292956,1.333333333333333,0.6405126152203484,0.23529411764705876,1.666666666666667,0.7216878364870324,0.31250000000000006,2.0,0.7559289460184544,0.4,1.666666666666667,0.7216878364870324,0.31250000000000006
13325038116,17,1514.38,9,0.0,6.0,8.0,3.0,1.1,0.0,204.07999999999998,173.3,1137.0,338.02200000000005,0.0,6.0,8.0,3.0,1.1,13,8,11,0.0,5.0,6.0,3.0,1.0,0.0,5.0,4.0,3.0,0.8,0.0,4.0,6.0,3.0,1.1,4.25,3.5,8.0,4.5,378.595,513.5217750332826,1137.0,188.69,4.25,3.5,8.0,4.5,3.5,2.6457513110645907,6.0,4.0,3.0,2.160246899469287,5.0,3.5,3.25,2.5,6.0,3.5,1.3076923076923077,0.6304251719561152,3.0,1.0,116.49076923076925,300.8621086827413,1110.0,22.0,1.2307692307692308,0.5991446895152781,3.0,1.0,1.8571428571428572,1.8644544714716087,6.0,1.0,193.5285714285714,405.9430613369553,1110.0,60.0,1.5714285714285714,1.511857892036909,5.0,1.0,1.5454545454545454,0.9341987329938275,4.0,1.0,137.67090909090908,326.74579126454086,1110.0,12.68,1.3636363636363635,0.9244162777371755,4.0,1.0,1.0,1110.0,1.0,1.0,1.0,1.0,3.0,1137.0,2.0,3.0,3.0,3.0,2.0,0.15384615384615385,2.0,0.25,2.0,0.18181818181818182,-1.666666666666667,-0.40032038451271784,-0.3571428571428572,1011.2066666666667,9.19095589621431,8.038634797816524,-1.666666666666667,-0.40032038451271784,-0.3571428571428572,-0.6666666666666665,-0.207390338946085,-0.1818181818181818,0.0,0.0,0.0,-0.3333333333333335,-0.10910894511799624,-0.10000000000000003
13854627199,47,470.1300000000001,13,26.0,0.0,21.0,0.0,-5.7,251.54000000000005,0.0,218.59,0.0,-53.60300000000002,26.0,0.0,21.0,0.0,-5.7,38,7,29,22.0,0.0,17.0,0.0,-4.9,5.0,0.0,3.0,0.0,-1.2,19.0,0.0,14.0,0.0,-4.3,11.75,13.720422734012244,26.0,10.5,117.53250000000001,136.37986835184537,251.54000000000005,109.295,11.75,13.720422734012244,26.0,10.5,9.75,11.4418821295566,22.0,8.5,2.0,2.449489742783178,5.0,1.5,8.25,9.742518497116988,19.0,7.0,1.236842105263158,0.4895784467034156,3.0,1.0,12.371842105263157,15.045741941459385,63.59,6.5649999999999995,1.1842105263157894,0.4565003867790752,3.0,1.0,1.3333333333333333,0.5163977794943222,2.0,1.0,23.28333333333333,18.86397801808162,58.8,18.45,1.1666666666666667,0.408248290463863,2.0,1.0,1.6206896551724137,1.4246250911191707,8.0,1.0,16.211379310344828,17.195524277334897,63.59,7.96,1.4482758620689655,1.0551305571401282,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.15789473684210525,2.0,0.2857142857142857,7.0,0.2413793103448276,-15.666666666666666,-1.1355837689072028,-1.0,-156.71,-1.1462852762456546,-1.0,-15.666666666666666,-1.1355837689072028,-1.0,-13.0,-1.1272429603813559,-1.0,-2.6666666666666665,-1.0596258856520349,-1.0,-11.0,-1.116880781646981,-1.0
13864739266,39,299.36999999999995,4,0.0,13.0,16.0,10.0,3.3,0.0,110.4,99.42999999999998,89.54,25.764999999999997,0.0,13.0,16.0,10.0,3.3,29,14,24,0.0,12.0,12.0,8.0,2.4,0.0,7.0,6.0,5.0,1.4,0.0,10.0,11.0,8.0,2.5,9.75,6.946221994724902,16.0,11.5,74.8425,50.61718178313236,110.4,94.48499999999999,9.75,6.946221994724902,16.0,11.5,8.0,5.656854249492381,12.0,10.0,4.5,3.1091263510296048,7.0,5.5,7.25,4.9916597106239795,11.0,9.0,1.3448275862068966,0.6695340634119863,3.0,1.0,10.323103448275862,8.54763797926834,36.7,8.0,1.1379310344827587,0.44111368238604587,3.0,1.0,2.3846153846153846,1.5021352323976216,5.0,2.0,18.200000000000003,13.571845858246402,41.6,15.6,1.3076923076923077,0.8548504142651104,4.0,1.0,1.625,1.2445533509971602,6.0,1.0,12.47375,10.427055448499685,36.7,8.575,1.25,0.6756639246921762,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,89.54,1.0,8.0,5.0,8.0,3.0,0.10344827586206896,3.0,0.21428571428571427,4.0,0.16666666666666666,0.3333333333333339,0.0391930900834811,0.03448275862068972,19.59666666666668,0.3222047661104295,0.2801791926797886,0.3333333333333339,0.0391930900834811,0.03448275862068972,0.0,0.0,0.0,0.666666666666667,0.17609018126512485,0.15384615384615394,1.0,0.1643989873053573,0.14285714285714285
15954611837,29,237.30000000000004,4,0.0,4.0,10.0,15.0,5.1,0.0,54.849999999999994,82.68,99.77000000000001,32.71400000000001,0.0,4.0,10.0,15.0,5.1,18,7,18,0.0,4.0,7.0,11.0,3.6,0.0,1.0,2.0,6.0,1.9,0.0,4.0,7.0,11.0,3.6,7.25,6.601767440112787,15.0,7.0,59.325,43.66820086363379,99.77000000000001,68.765,7.25,6.601767440112787,15.0,7.0,5.5,4.654746681256314,11.0,5.5,2.25,2.6299556396765835,6.0,1.5,5.5,4.654746681256314,11.0,5.5,1.6111111111111112,0.6978023391872252,3.0,1.5,13.183333333333334,11.140199068872946,43.989999999999995,10.2,1.2222222222222223,0.42779263194649864,2.0,1.0,1.3333333333333333,0.5163977794943223,2.0,1.0,8.996666666666668,5.49655043337789,16.6,8.39,1.0,0.0,1.0,1.0,1.6111111111111112,0.6978023391872252,3.0,1.5,13.183333333333334,11.140199068872946,43.989999999999995,10.2,1.2222222222222223,0.42779263194649864,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,99.77000000000001,2.0,11.0,6.0,11.0,4.0,0.2222222222222222,1.0,0.14285714285714285,4.0,0.2222222222222222,10.333333333333332,2.0530251534508173,2.214285714285714,53.92666666666668,1.2818497084853155,1.1763251654184543,10.333333333333332,2.0530251534508173,2.214285714285714,7.333333333333334,2.088147590655498,2.0000000000000004,5.0,5.0,5.0,7.333333333333334,2.088147590655498,2.0000000000000004
15954688237,42,499.81,5,0.0,0.0,19.0,23.0,8.8,0.0,0.0,152.38000000000002,347.43,119.46700000000001,0.0,0.0,19.0,23.0,8.8,32,7,28,0.0,0.0,15.0,18.0,6.9,0.0,0.0,6.0,3.0,1.5,0.0,0.0,14.0,15.0,5.9,10.5,12.233832869001711,23.0,9.5,124.95250000000001,164.79761352944405,347.43,76.19000000000001,10.5,12.233832869001711,23.0,9.5,8.25,9.604686356149273,18.0,7.5,2.25,2.8722813232690143,6.0,1.5,7.25,8.381527307120106,15.0,7.0,1.3125,0.7378040652569471,4.0,1.0,15.619062499999998,21.690465477742265,108.0,8.3,1.125,0.421211769587116,3.0,1.0,2.5,2.345207879911715,7.0,1.5,25.616666666666664,30.182075254472924,83.8,10.2,1.6666666666666667,1.2110601416389966,4.0,1.0,1.5,1.0,5.0,1.0,17.850357142857145,24.204136543030216,108.0,8.45,1.1785714285714286,0.47559486560567094,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,347.43,3.0,18.0,3.0,15.0,3.0,0.09375,3.0,0.42857142857142855,4.0,0.14285714285714285,16.666666666666668,1.5193428136569098,2.6315789473684212,296.63666666666666,3.3717664920234927,5.84007087544297,16.666666666666668,1.5193428136569098,2.6315789473684212,13.0,1.5011106998930268,2.6,1.0,0.2886751345948129,0.5,10.333333333333332,1.2784184532055998,2.214285714285714
15963883482,62,563.84,8,10.0,6.0,44.0,2.0,1.4,29.600000000000005,109.30999999999999,312.72999999999996,112.2,45.122,10.0,6.0,44.0,2.0,1.4,35,24,25,5.0,5.0,26.0,2.0,1.2,4.0,4.0,19.0,2.0,0.9,3.0,5.0,20.0,2.0,1.2,15.5,19.27865832122834,44.0,8.0,140.96,120.74055187329012,312.72999999999996,110.755,15.5,19.27865832122834,44.0,8.0,9.5,11.090536506409418,26.0,5.0,7.25,7.88986691902975,19.0,4.0,7.5,8.426149773176359,20.0,4.0,1.7714285714285714,1.610365583004173,9.0,1.0,16.109714285714283,25.552810883220133,146.2,9.8,1.2,0.6773651374345779,4.0,1.0,2.391304347826087,2.6066197273791314,13.0,2.0,17.747826086956522,29.250887625463093,146.2,9.9,1.4782608695652173,1.0387739809021064,4.0,1.0,2.5416666666666665,3.5260418339113273,18.0,1.5,23.38083333333333,30.306699634794008,146.2,11.850000000000001,1.4166666666666667,1.017954755408103,4.0,1.0,2.0,112.2,1.0,2.0,2.0,2.0,2.0,112.2,1.0,2.0,2.0,2.0,3.0,0.08571428571428572,6.0,0.25,4.0,0.16,-18.0,-0.8620436566990363,-0.9,-38.34666666666665,-0.2626484250322709,-0.25471614560269235,-18.0,-0.8620436566990363,-0.9,-10.0,-0.8247860988423226,-0.8333333333333334,-7.0,-0.808290376865476,-0.7777777777777778,-7.333333333333334,-0.7892456036675928,-0.7857142857142857
15963885355,25,174.78000000000003,4,3.0,11.0,11.0,0.0,-0.9,19.5,112.77,42.510000000000005,0.0,-12.876,3.0,11.0,11.0,0.0,-0.9,20,7,18,3.0,8.0,11.0,0.0,-0.6,3.0,5.0,3.0,0.0,-1.1,3.0,8.0,10.0,0.0,-0.7,6.25,5.619905100029122,11.0,7.0,43.69499999999999,49.21859709500058,112.77,31.005000000000003,6.25,5.619905100029122,11.0,7.0,5.5,4.932882862316247,11.0,5.5,2.75,2.0615528128088303,5.0,3.0,5.25,4.573474244670748,10.0,5.5,1.25,0.5501196042201808,3.0,1.0,8.738999999999999,10.402303338051727,39.32,5.58,1.15,0.4893604849295929,3.0,1.0,1.8333333333333333,0.752772652709081,3.0,2.0,12.866666666666665,11.476178225640567,27.599999999999998,8.25,1.6666666666666667,0.816496580927726,3.0,1.5,1.3888888888888888,0.6076849889141857,3.0,1.0,9.71,10.550144688163119,39.32,6.0,1.2222222222222223,0.5483188805533162,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,4.0,0.5714285714285714,3.0,0.16666666666666666,-8.333333333333334,-1.8042195912175807,-1.0,-58.25999999999999,-1.1990421062978744,-1.0,-8.333333333333334,-1.8042195912175807,-1.0,-7.333333333333333,-1.8145294174531095,-1.0,-3.6666666666666665,-3.1754264805429417,-1.0,-7.0,-1.9414506867883021,-1.0
18554652702,32,426.99,3,0.0,10.0,14.0,8.0,2.8,0.0,105.5,178.69000000000003,142.8,50.159000000000006,0.0,10.0,14.0,8.0,2.8,27,16,24,0.0,9.0,14.0,8.0,2.9,0.0,8.0,9.0,6.0,1.9,0.0,7.0,14.0,8.0,3.1,8.0,5.887840577551898,14.0,9.0,106.74750000000002,77.18396006727478,178.69000000000003,124.15,8.0,5.887840577551898,14.0,9.0,7.75,5.795112883571237,14.0,8.5,5.75,4.031128874149275,9.0,7.0,7.25,5.737304826019502,14.0,7.5,1.1851851851851851,0.3958473906635696,2.0,1.0,15.814444444444446,14.543403297962257,55.0,11.8,1.1481481481481481,0.36201399289824565,2.0,1.0,1.4666666666666666,0.7432233529572065,3.0,1.0,23.459999999999997,16.78531671261693,55.0,20.0,1.3333333333333333,0.6172133998483676,3.0,1.0,1.3333333333333333,0.6370220572706061,3.0,1.0,17.79125,15.914990011470865,55.0,12.2,1.2083333333333333,0.5089773777040515,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,142.8,1.0,8.0,6.0,8.0,4.0,0.14814814814814814,5.0,0.3125,4.0,0.16666666666666666,0.0,0.0,0.0,48.06999999999999,0.5351187536264893,0.5074422041591891,0.0,0.0,0.0,0.33333333333333304,0.046984098573493914,0.043478260869565175,0.33333333333333304,0.06757373783994854,0.05882352941176465,1.0,0.14285714285714285,0.14285714285714285
18654692914,43,360.71,7,9.0,9.0,21.0,4.0,-0.3,70.72,79.49,152.20000000000005,58.3,3.545000000000006,9.0,9.0,21.0,4.0,-0.3,32,15,26,8.0,6.0,16.0,4.0,-0.2,4.0,4.0,11.0,2.0,0.1,7.0,6.0,13.0,4.0,-0.2,10.75,7.22841614740048,21.0,9.0,90.17750000000001,42.25234697623319,152.20000000000005,75.10499999999999,10.75,7.22841614740048,21.0,9.0,8.5,5.259911279353167,16.0,7.0,5.25,3.947573094109004,11.0,4.0,7.5,3.872983346207417,13.0,6.5,1.34375,0.745280852019624,4.0,1.0,11.2721875,9.193122160641828,42.68,8.74,1.1875,0.5350610456580119,3.0,1.0,1.5714285714285714,1.0163498575623617,4.0,1.0,8.742857142857144,4.666198301980596,19.6,8.65,1.2857142857142858,0.825420305855557,4.0,1.0,1.6538461538461537,1.1642098674142112,5.0,1.0,13.873461538461537,10.88111168670102,48.629999999999995,11.75,1.3461538461538463,0.7452413135250993,4.0,1.0,4.0,58.3,1.0,4.0,2.0,4.0,4.0,58.3,1.0,4.0,2.0,4.0,4.0,0.125,3.0,0.2,6.0,0.23076923076923078,-9.0,-1.299038105676658,-0.6923076923076923,-42.503333333333345,-0.9502986059622126,-0.42164610958632326,-9.0,-1.299038105676658,-0.6923076923076923,-6.0,-1.1338934190276817,-0.6,-4.333333333333333,-1.0722219284950192,-0.6842105263157895,-4.666666666666666,-1.2326312688558732,-0.5384615384615384
1590120464497,24,157.82,6,18.0,0.0,2.0,4.0,-4.0,132.72,0.0,4.7,20.4,-33.226000000000006,18.0,0.0,2.0,4.0,-4.0,21,16,16,17.0,0.0,2.0,3.0,-4.0,12.0,0.0,2.0,3.0,-2.5,12.0,0.0,2.0,3.0,-2.5,6.0,8.16496580927726,18.0,3.0,39.455,62.78550867835666,132.72,12.549999999999999,6.0,8.16496580927726,18.0,3.0,5.5,7.767453465154029,17.0,2.5,4.25,5.315072906367325,12.0,2.5,4.25,5.315072906367325,12.0,2.5,1.1428571428571428,0.47809144373375745,3.0,1.0,7.515238095238095,5.449432648494354,21.8,6.0,1.0476190476190477,0.2182178902359924,2.0,1.0,1.3333333333333333,0.7237468644557459,3.0,1.0,6.926666666666666,5.690652318453817,21.8,6.0,1.0666666666666667,0.2581988897471611,2.0,1.0,1.5333333333333334,1.1254628677422756,5.0,1.0,10.341333333333333,9.784078806675574,40.1,8.0,1.2666666666666666,0.7988086367179803,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.4,1.0,3.0,3.0,3.0,1.0,0.047619047619047616,2.0,0.125,2.0,0.125,-2.666666666666667,-0.2702949513597944,-0.4,-25.406666666666666,-0.33737980764103676,-0.5546499781691165,-2.666666666666667,-0.2702949513597944,-0.4,-3.333333333333333,-0.35874800166708753,-0.5263157894736842,-1.666666666666667,-0.25923792368260634,-0.3571428571428572,-1.666666666666667,-0.25923792368260634,-0.3571428571428572
1590130640102,45,418.20000000000005,21,26.0,9.0,10.0,0.0,-7.7,133.0,225.82999999999998,59.370000000000005,0.0,-56.54600000000001,26.0,9.0,10.0,0.0,-7.7,29,3,19,16.0,7.0,8.0,0.0,-4.7,1.0,3.0,1.0,0.0,-0.5,11.0,6.0,6.0,0.0,-3.3,11.25,10.812801055539063,26.0,9.5,104.55,97.45114297260277,225.82999999999998,96.185,11.25,10.812801055539063,26.0,9.5,7.75,6.551081335677848,16.0,7.5,1.25,1.2583057392117916,3.0,1.0,5.75,4.5,11.0,6.0,1.5517241379310345,1.5488753269147015,9.0,1.0,14.420689655172412,23.13845345045381,108.0,3.66,1.3448275862068966,0.7688517444384895,4.0,1.0,1.5,0.7071067811865476,2.0,1.5,62.75,63.99316369738255,108.0,62.75,1.0,0.0,1.0,1.0,2.3684210526315788,2.1656542843981734,9.0,2.0,22.010526315789473,32.71956694118541,108.0,6.24,1.9473684210526316,1.4327007988227578,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.20689655172413793,1.0,0.3333333333333333,8.0,0.42105263157894735,-15.0,-1.5724272550828775,-1.0,-139.4,-1.6711753897808197,-1.0,-15.0,-1.5724272550828775,-1.0,-10.333333333333334,-2.0947858730384064,-1.0,-1.6666666666666667,-1.4433756729740643,-1.0,-7.666666666666667,-2.6558112382722787,-1.0
1590130817948,95,727.2600000000002,16,3.0,27.0,41.0,24.0,7.7,14.469999999999999,166.55000000000004,375.23,171.01000000000002,67.83,3.0,27.0,41.0,24.0,7.7,58,16,42,3.0,19.0,29.0,20.0,6.1,1.0,3.0,6.0,10.0,3.0,3.0,13.0,23.0,18.0,5.5,23.75,15.692354826475215,41.0,25.5,181.815,148.05796106030007,375.23,168.78000000000003,23.75,15.692354826475215,41.0,25.5,17.75,10.812801055539063,29.0,19.5,5.0,3.9157800414902435,10.0,4.5,14.25,8.539125638299666,23.0,15.5,1.6379310344827587,1.2523420285863696,7.0,1.0,12.53896551724138,12.256354841419617,54.3,8.25,1.5,1.1121340320587074,6.0,1.0,1.2666666666666666,0.45773770821706344,2.0,1.0,15.173333333333336,11.254996773920123,32.8,9.9,1.1333333333333333,0.3518657752744984,2.0,1.0,2.261904761904762,2.6783642970629757,17.0,1.0,17.315714285714286,16.088852699452158,63.98,9.75,1.8095238095238095,1.6415057816305725,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,171.01000000000002,2.0,20.0,10.0,18.0,14.0,0.2413793103448276,3.0,0.1875,15.0,0.35714285714285715,0.33333333333333215,0.017344807828398943,0.014084507042253471,-14.406666666666638,-0.07954277113195994,-0.07769887640449423,0.33333333333333215,0.017344807828398943,0.014084507042253471,3.0,0.228747855498907,0.17647058823529413,6.666666666666666,2.649064714130087,1.9999999999999998,5.0,0.5,0.38461538461538464
1590140304209,1,6.18,1,1.0,0.0,0.0,0.0,-0.3,6.18,0.0,0.0,0.0,-1.8539999999999999,1.0,0.0,0.0,0.0,-0.3,1,1,1,1.0,0.0,0.0,0.0,-0.3,1.0,0.0,0.0,0.0,-0.3,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.545,3.09,6.18,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,6.18,0.0,6.18,6.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.18,0.0,6.18,6.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.06,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1590140304506,84,939.9299999999996,15,14.0,9.0,26.0,35.0,8.0,129.76000000000002,141.5,303.14,365.5300000000001,86.89500000000002,14.0,9.0,26.0,35.0,8.0,62,29,54,13.0,6.0,22.0,26.0,5.5,9.0,6.0,14.0,9.0,0.8,12.0,6.0,21.0,23.0,4.8,21.0,11.74734012447073,35.0,20.0,234.98250000000002,117.61355771480318,365.5300000000001,222.32,21.0,11.74734012447073,35.0,20.0,16.75,8.99536917900909,26.0,17.5,9.5,3.3166247903554,14.0,9.0,15.5,7.937253933193772,23.0,16.5,1.3548387096774193,0.85116649357718,6.0,1.0,15.160161290322582,16.21304873100327,90.0,9.9,1.1774193548387097,0.6900746823063666,6.0,1.0,2.0,1.7213259316477407,8.0,1.0,22.06357142857143,21.954251459406606,90.0,11.25,1.5,1.2018504251546631,7.0,1.0,1.5555555555555556,1.3411719272206604,8.0,1.0,17.406111111111112,17.884714398600188,90.0,11.2,1.2962962962962963,0.9240932246859903,7.0,1.0,19.0,287.92,1.0,15.0,7.0,12.0,35.0,365.5300000000001,5.0,26.0,9.0,23.0,7.0,0.11290322580645161,9.0,0.3103448275862069,9.0,0.16666666666666666,18.666666666666668,2.136533262406244,1.142857142857143,174.06333333333342,1.7965060784533162,0.9091051532033431,18.666666666666668,2.136533262406244,1.142857142857143,12.333333333333334,1.5376675246082578,0.902439024390244,-0.6666666666666661,-0.16495721976846434,-0.06896551724137925,10.0,1.3245323570650438,0.7692307692307693
1590140305107,40,275.79,6,20.0,14.0,6.0,0.0,-6.8,117.44,112.2,46.150000000000006,0.0,-41.837,20.0,14.0,6.0,0.0,-6.8,36,18,28,20.0,13.0,6.0,0.0,-6.7,13.0,6.0,4.0,0.0,-4.1,20.0,10.0,6.0,0.0,-6.4,10.0,8.793937305515279,20.0,10.0,68.94749999999999,56.26065847167687,117.44,79.17500000000001,10.0,8.793937305515279,20.0,10.0,9.75,8.65544144839919,20.0,9.5,5.75,5.439056290693573,13.0,5.0,9.0,8.406346808612328,20.0,8.0,1.1111111111111112,0.3984095364447979,3.0,1.0,7.660833333333333,5.066523956323507,24.0,6.5,1.1111111111111112,0.3984095364447979,3.0,1.0,1.2352941176470589,0.43723731609760313,2.0,1.0,8.028823529411765,5.321630251098978,16.8,8.5,1.1764705882352942,0.3929526239966879,2.0,1.0,1.4285714285714286,0.6900655593423543,3.0,1.0,9.849642857142857,7.32759193537881,28.54,8.45,1.3571428571428572,0.6214848238238696,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.08333333333333333,4.0,0.2222222222222222,8.0,0.2857142857142857,-13.333333333333334,-1.898315991504998,-1.0,-91.92999999999999,-2.3136870106729157,-1.0,-13.333333333333334,-1.898315991504998,-1.0,-13.0,-1.8571428571428572,-1.0,-7.666666666666667,-1.622294916474776,-1.0,-12.0,-1.6641005886756874,-1.0
